# ident;sexe;age;CSP;type-cylindree;[type-utilisation-a;b;c];[critere-esthetique-a;b;c;d;e;f;g];note-satisfaction;imp-magasin;imp-marque;imp-esthetique;imp-prix;imp-confort-pilote;imp-confort-passager;imp-dimensions;imp-freinage;imp-cylindree;imp-antivol;imp-tableau-de-bord;imp-accessoires;imp-rangement;imp-propulsion;imp-refroidissement;imp-tablier-avant;imp-feux;imp-fiabilite-moteur
# age: 0 homme, 1 femme
# type-utilisation-a;b;c; : 1;0;0; Domicile-travail | 0;1;0; Perso&loisirs | 0;0;1; Professionnel
# critere-esthetique-a;b;c;d;e;f;g; : 1000000 a la mode | innovant nouveau | sportif | discrete / sobre | classique | retro | ressemble a une moto 
# CSP: 0 inactif, 1 ouvrier, 2 employe, 3 classe moyenne, 4 classe sup moyenne, 5 classe sup
126;0;20;0;150;1;0;0;0;0;0;1;0;0;0;7;1;5;5;1;3;1;5;5;1;1;4;1;5;5;5;5;5;5
127;0;40;1;150;1;0;0;0;0;0;0;0;0;1;10;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5
128;0;25;0;125;1;0;0;0;0;1;0;0;0;0;8;3;4;5;5;5;4;4;5;5;3;4;5;4;4;4;4;4;5
129;0;30;5;150;1;0;0;0;0;1;0;0;0;0;8;3;4;5;5;5;4;5;5;5;4;4;4;4;4;4;4;5;5
130;1;30;5;250;1;0;0;0;1;0;0;0;0;0;9;4;5;5;4;5;5;4;5;5;3;4;4;4;4;4;4;5;5
131;0;25;4;150;1;0;0;0;1;0;0;0;0;0;9;4;5;5;5;5;4;5;5;5;4;5;5;5;5;5;4;4;5
132;0;40;4;125;1;0;0;0;0;0;0;1;0;0;8;2;5;5;4;5;5;5;5;5;3;4;4;4;5;5;5;5;5
133;0;40;3;125;1;0;0;0;1;0;0;0;0;0;8;3;4;4;4;5;4;5;5;5;3;4;4;4;4;4;4;4;5
134;0;40;3;150;1;0;0;0;1;0;0;0;0;0;8;2;4;4;5;5;5;5;5;5;2;4;4;4;4;4;4;5;5
135;0;50;5;250;1;0;0;0;0;0;0;0;0;1;10;3;4;5;3;5;4;5;5;5;4;4;4;5;5;5;5;5;5
136;1;20;1;125;1;0;0;0;1;0;0;0;0;0;9;4;4;5;5;5;5;5;4;5;4;4;4;4;4;4;4;5;5
137;0;50;4;250;0;1;0;0;0;0;1;0;0;0;8;3;4;5;5;5;4;4;5;4;5;4;5;5;4;4;4;4;4
138;1;25;0;125;1;0;0;0;1;0;0;0;0;0;8;4;5;5;5;5;4;4;2;3;4;4;4;4;4;3;5;4;4
139;0;25;4;125;1;0;0;0;0;0;0;1;0;0;9;4;5;5;5;4;4;5;5;4;4;4;4;4;5;4;4;5;4
140;0;20;0;125;1;0;0;0;0;1;0;0;0;0;8;4;5;5;5;4;4;4;5;5;4;5;4;4;4;4;4;5;4
141;0;40;3;250;1;0;0;1;0;0;0;0;0;0;8;3;5;5;5;5;4;4;5;5;4;4;2;4;5;5;5;5;5
142;0;25;0;150;1;0;0;0;1;0;0;0;0;0;9;4;5;5;5;4;4;4;5;5;4;4;4;5;4;4;4;4;5
143;0;50;4;250;1;0;0;0;0;1;0;0;0;0;9;5;5;4;5;5;4;4;5;4;4;4;5;5;5;2;4;4;5
144;1;30;3;150;0;1;0;0;1;0;0;0;0;0;9;4;5;5;5;4;4;4;3;4;3;4;4;4;3;3;4;4;5
145;0;30;1;250;1;0;0;0;1;0;0;0;0;0;8;5;5;5;5;4;4;4;5;5;3;5;4;5;3;5;4;5;5
146;0;25;2;250;0;1;0;0;0;1;0;0;0;0;8;5;4;5;5;5;4;4;5;5;3;5;5;4;4;4;4;3;5
147;0;40;4;250;0;1;0;0;0;0;0;1;0;0;9;5;4;4;5;5;4;5;5;4;3;3;3;5;5;5;5;5;5
148;0;25;5;125;0;1;0;0;0;0;1;0;0;0;8;4;5;4;5;5;3;5;5;4;3;4;3;5;4;4;4;5;5
149;1;30;2;125;0;1;0;0;0;0;1;0;0;0;9;4;4;5;5;4;4;5;4;3;3;3;4;5;4;4;3;5;5
